Last Name                    First Name          
Randy                        Orton               
Randy                        Poffo               
Randy                        Rhoads              
Randy                        Travis              
Randy                        VanWarmer           
Randy                        Walker              
Raoul                        Bott                
Raoul                        Bova                
Raoul                        Journo              
Raul                         Hilberg             
Rav                          Ashi                
Rav                          Yosef               
Raven-Symoné                                     
Ravi                         Zacharius           
Ray                          Arcel               
Ray                          Benson              
Ray                          Boltz               
Ray                          Brown               
Ray                          Charles             
Ray                          Davies              
Ray                          Evans               
Ray                          Jackendoff          
Ray                          Lewis               
Ray                          Luzier              
Ray                          Manzarek            
Ray                          Nagin               
Ray                          Reach               
Ray                          Shulman             
Ray                          Solomonoff          
Ray                          Styajit             
Ray                          Toro                
Raymond                      Federman            
Raymond                      Kurzweil            
Raymond                      Scott               
Raymond                      Teller              
Raymond                      Zussman             
Rayna                        Foss                
Rea                          Mochiach            
Reb                          Beach               
Reba                         McEntire            
Rebecca                      Walker              
Red                          Auerbach            
Red                          Baron               
Red                          Buttons             
Red                          from                
Red                          Holzman             
Red                          Jumpsuit            
Red                          Rhodes              
Red                          Rodney              
Rees                         Howells             
Reese                        Witherspoon         
Reggie                       Jackson             
Reggie                       Mantle              
Reggie                       Scanlan             
Reggie                       White               
Regina                       Spektor             
Regina                       Zernay              
Reginald                     Arvizu              
Regis                        Philben             
Rehoboam                                         
Rei                          Ayanami             
Reinhard                     Bendix              
Reinhard                     Selten              
Reisman                      Garrett             
Rembrandt                                        
Remus                        Lupin               
Ren                          and                 
Rena                         Mero                
Rena                         Sofer               
Renè                         Creemers            
Rene                         Dreyfus             
Rene                         Dupree              
Rene                         Engel               
Rene                         Pape                
Renee                        Fleming             
Renee                        Richards            
Renée                        Zellweger           
Reuben                       Fine                
Reuben                       Greenberg           
Reuben                       Mattus              
Reverend                     Lovejoy             
Rex                          Brown               
Rex                          Harrison            
Rey                          Mysterio            
Rhea                         Perlman             
Rhonda                       Byrne               
Rhonda                       Fleming             
Ric                          Craig               
Ric                          Fierabracci         
Ric                          Flair               
Ric                          Grech               
Ric                          Ocasek              
Ricardo                      Cortez              
Ricardo                      Iorio               
Riccardo                     Scamarcio           
Rich                         Mullins             
Rich                         Redmond             
Rich                         Robinson            
Rich                         Tschirhart          
Rich                         Ward                
Rich                         Williams            
Richard                      Adler               
Richard                      Alpert              
Richard                      Arnold              
Richard                      Avedon              
Richard                      Axel                
Richard                      Bellman             
Richard                      Belzer              
Richard                      Benjamin            
Richard                      Bona                
Richard                      Boone               
Richard                      Branson             
Richard                      Brauer              
Richard                      Brooks              
Richard                      Burton              
Richard                      Campbell            
Richard                      Cheese              
Richard                      Courant             
Richard                      Daley               
Richard                      Danielpour          
Richard                      Dreyfuss            
Richard                      Dutcher             
Richard                      Feynman             
Richard                      Finch               
Richard                      Fleischer           
Richard                      Foos                
Richard                      Fortus              
Richard                      Frenkiel            
Richard                      Gere                
Richard                      Goldstone           
Richard                      Grossman            
Richard                      Guyot               
Richard                      Hell                
Richard                      Hofstadter          
Richard                      Howard              
Richard                      Ivry                
Richard                      Jones               
Richard                      Jones               
Richard                      Karp                
Richard                      Kiel                
Richard                      Kind                
Richard                      Kline               
Richard                      Kruspe              
Richard                      L.                  
Richard                      L.                  
Richard                      Levin               
Richard                      Lewis               
Richard                      Lewontin            
Richard                      Lloyd               
Richard                      Meier               
Richard                      Meltzer             
Richard                      Neutra              
Richard                      Oakes               
Richard                      On                  
Richard                      P.                  
Richard                      P.                  
Richard                      Page                
Richard                      Perle               
Richard                      Pryor               
Richard                      Ramirez             
Richard                      Reti                
Richard                      Rich                
Richard                      Rodgers             
Richard                      Rogers              
Richard                      Rossi               
Richard                      Scheufler           
Richard                      Schiff              
Richard                      Serra               
Richard                      Sherman             
Richard                      Simmons             
Richard                      Sinclair            
Richard                      Sohl                
Richard                      Stallman            
Richard                      Stone               
Richard                      Strauss             
Richard                      Tandy               
Richard                      Tee                 
Richard                      Thompson            
Richard                      Tucker              
Richard                      Wagner              
Richard                      Willstatter         
Richard                      Wright              
Richie                       Edwards             
Richie                       Furay               
Richie                       Kotzen              
Richie                       Pratt               
Richie                       Rich                
Richie                       Sambora             
Rick                         Apgar               
Rick                         Chertoff            
Rick                         Cua                 
Rick                         Danko               
Rick                         Davies              
Rick                         Derringer           
Rick                         James               
Rick                         Johnson             
Rick                         Kemp                
Rick                         Latham              
Rick                         Moranis             
Rick                         Nielsen             
Rick                         Nylon               
Rick                         Parfitt             
Rick                         Perry               
Rick                         Renstrom            
Rick                         Ross                
Rick                         Rubin               
Rick                         Savage              
Rick                         Steel               
Rick                         Wakeman             
Rickey                       Lime                
Ricki                        Lake                
Ricky                        Jay                 
Ricky                        Lawson              
Ricky                        Malichi             
Ricky                        Martin              
Ricky                        Maymi               
Ricky                        Nelson              
Rico                         Villasenor          
Ridley                       Scott               
Rik                          Emmett              
Rikki                        Lake                
Rikki                        Rockett             
Rino                         Cavalli             
Rino                         Corrieri            
Rita                         Hayworth            
Rita                         Levi-Montalcini     
Rita                         Rudner              
Ritchie                      Blackmore           
Ritchie                      Valens              
Rits                         Skeeter             
Rivaldo                                          
River                        Phoenix             
Rivers                       Cuomo               
Road                         Runner              
Roald                        Hoffmann            
Rob                          Boshuijzen          
Rob                          Bourdon             
Rob                          Cohen               
Rob                          Conway              
Rob                          Derhak              
Rob                          Glaser              
Rob                          Hyman               
Rob                          Leytham             
Rob                          Malda               
Rob                          Morrow              
Rob                          Nicholson           
Rob                          Petri               
Rob                          Reiner              
Rob                          Schneider           
Rob                          Thomas              
Rob                          Van                 
Rob                          Wexler              
Rob                          Wright              
Robb                         Royer               
Robben                       Ford                
Robbie                       Ameen               
Robbie                       Crane               
Robbie                       Krieger             
Robbie                       McAlister           
Robbie                       Merrill             
Robbie                       Roberts             
Robbie                       Robertson           
Robbie                       Robertson           
Robbie                       Williams            
Robbin                       Crosby              
Robby                        Benson              
Robby                        Krieger             
Robby                        Takac               
Robert                       A.                  
Robert                       Adler               
Robert                       Altman              
Robert                       B.                  
Robert                       Barany              
Robert                       Bell                
Robert                       Bloch               
Robert                       Boyle               
Robert                       Bresson             
Robert                       Briscoe             
Robert                       Byrd                
Robert                       Capa                
Robert                       Clary               
Robert                       Cray                
Robert                       De                  
Robert                       Dean                
Robert                       DeLeo               
Robert                       Downey              
Robert                       Duvall              
Robert                       E.                  
Robert                       E.                  
Robert                       Epstein             
Robert                       Evans               
Robert                       F.                  
Robert                       Fano                
Robert                       Flynn               
Robert                       Fogel               
Robert                       Frank               
Robert                       Fripp               
Robert                       Frost               
Robert                       Furchgott           
Robert                       Gates               
Robert                       Gordis              
Robert                       Greenwald           
Robert                       Hardy               
Robert                       Heilbroner          
Robert                       Hofstadter          
Robert                       Horvitz             
Robert                       Johnson             
Robert                       Jospè               
Robert                       King                
Robert                       Klein               
Robert                       Lamm                
Robert                       Langer              
Robert                       Lansing             
Robert                       Lee                 
Robert                       Levon               
Robert                       Lowie               
Robert                       Ludlum              
Robert                       Maxwell             
Robert                       Merton              
Robert                       Moses               
Robert                       Newman              
Robert                       Novak               
Robert                       Nozick              
Robert                       Oppenheimer         
Robert                       Pattinson           
Robert                       Picardo             
Robert                       Pickton             
Robert                       Rauschenberg        
Robert                       Reich               
Robert                       Rosenthal           
Robert                       Rossen              
Robert                       S.                  
Robert                       Schimmel            
Robert                       Schuller            
Robert                       Schumann            
Robert                       Schwartzman         
Robert                       Sean                
Robert                       Shapiro             
Robert                       Shaye               
Robert                       Sherman             
Robert                       Shi                 
Robert                       Silverberg          
Robert                       Siodmark            
Robert                       Slairden            
Robert                       Sledge              
Robert                       Smigel              
Robert                       Smith               
Robert                       Solow               
Robert                       Sternberg           
Robert                       T.                  
Robert                       Tappan              
Robert                       Tench               
Robert                       Trujillo            
Robert                       Walker              
Robert                       Westerholt          
Robert                       Wexler              
Robert                       Wise                
Robert                       Wuhl                
Robert                       Z.                  
Robert                       Zemeckis            
Robert                       Zimmerman           
Robertinho                   Silva               
Roberto                      Alagna              
Roberto                      Baggio              
Roberto                      Dani                
Roberto                      García              
Roberto                      Gatto               
Roberto                      Iniesta             
Roberto                      Rossellini          
Robin                        Adnan               
Robin                        Finck               
Robin                        Hawkins             
Robin                        Morgan              
Robin                        Moulder             
Robin                        Shahar              
Robin                        Trower              
Robin                        Washington          
Robin                        Williams            
Robin                        Zander              
Robinson                     Stephen             
Rocco                        Salzano             
Rocco                        Siffredi            
Rock                         Lee                 
Rock                         Whittington         
Rockette                     Morton              
Rocky                        George              
Rocky                        Gray                
Rod                          Argent              
Rod                          Clements            
Rod                          Jones               
Rod                          Morgenstein         
Rod                          Serling             
Rod                          Steiger             
Rod                          Stewart             
Roddy                        Bottum              
Rodney                       Dangerfield         
Rodney                       Frelinghuysen       
Rodney                       Holmes              
Rodney                       Sheppard            
Rodrigo                      González            
Roger                        Clemens             
Roger                        Corman              
Roger                        Davies              
Roger                        Glover              
Roger                        Manganelli          
Roger                        McGuinn             
Roger                        Miret               
Roger                        Montgomery          
Roger                        Odell               
Roger                        O'Donnell           
Roger                        Patterson           
Roger                        Powell              
Roger                        Rabbit              
Roger                        Rees                
Roger                        Taylor              
Roger                        W.                  
Roger                        Waters              
Rogerio                      Jardim              
Roland                       Bautista            
Roland                       Burris              
Roland                       de                  
Roland                       Dyens               
Roland                       Orzabal             
Roma                         Downey              
Roman                        Abramovich          
Roman                        Dzindzichashvili    
Roman                        Jakobson            
Roman                        Miroshnichenko      
Roman                        Polansky            
Romilda                      Vane                
Ron                          Arad                
Ron                          Asheton             
Ron                          Blair               
Ron                          Block               
Ron                          Blomberg            
Ron                          Burgundy            
Ron                          Casey               
Ron                          Field               
Ron                          Henderson           
Ron                          Jeremy              
Ron                          Leibman             
Ron                          Mael                
Ron                          McGovney            
Ron                          Paul                
Ron                          Perelman            
Ron                          Perlman             
Ron                          Popeil              
Ron                          Rifkin              
Ron                          Silver              
Ron                          Sommer              
Ron                          Strykert            
Ron                          Weasley             
Ron                          Wikso               
Ron                          Wood                
Ron                          Wyden               
Ron                          Ziegler             
Ronald                       Dworkin             
Ronald                       Goldman             
Ronald                       Lauder              
Ronald                       McDonald            
Ronald                       O.                  
Ronald                       Reagan              
Ronald                       Shannon             
Ronaldinho                                       
Roni                         Benise              
Ronnie                       Gilbert             
Ronnie                       James               
Ronnie                       Lane                
Ronnie                       Milsap              
Ronnie                       Montrose            
Roope                        Latvala             
Rory                         Gallagher           
Rory                         Gilmore             
Rosa                         Luxemburg           
Rosa                         Parks               
Rosalie                      Abella              
Rosalind                     Franklin            
Rosalyn                      Sussman             
Rosalyn                      Tureck              
Rosalyn                      Yalow               
Rosanna                      Arquette            
Rose                         Kushner             
Rose                         Michtom             
Rose                         Zeller              
Roseanne                     Barr                
Roseanne                     Conner              
Rosie                        Grier               
Rosko                        Gee                 
Ross                         Bleckner            
Ross                         Friedman            
Ross                         Perot               
Ross                         the                 
Ross                         Valory              
Rowdy                        Roddy               
Rowena                       Ravenclaw           
Roy                          Bittan              
Roy                          Bittan              
Roy                          Blumenfeld          
Roy                          Buchanan            
Roy                          C.                  
Roy                          Chernock            
Roy                          Clark               
Roy                          Cohn                
Roy                          Estrada             
Roy                          Harper              
Roy                          Lichtenstein        
Roy                          Mustang             
Roy                          Neuberger           
Roy                          Orbison             
Roy                          Rogers              
Roy                          Wilkins             
Roz                          Chast               
Rube                         Goldberg            
Ruben                        Studdard            
Rubeus                       Hagrid              
Rudi                         Gernreich           
Rudolf                       Diesel              
Rudolf                       Friml               
Rudolf                       Schoenheimer        
Rudolf                       Spielmann           
Rudolf                       Vrba                
Rudolph                      A.                  
Rudolph                      Charousek           
Rudolph                      Schenker            
Rudolph                      Serkin              
Rudolph                      the                 
Rudy                         Boschwitz           
Rudy                         Giuliani            
Rudy                         Sarzo               
Rudyard                      Kipling             
Rufus                        Isaacs              
Rufus                        Scrimgeour          
Ruggero                      Raimondi            
Rupert                       Grint               
Rupert                       Murdoch             
Rush                         Limbaugh            
Ruskin                       Bond                
Russ                         Blades              
Russ                         Miller              
Russ                         Tamblyn             
Russel                       Feingold            
Russell                      Batiste             
Russell                      Crowe               
Russell                      Kunkel              
Russell                      Leetch              
Russell                      Lissack             
Russell                      Mael                
Rustee                       Allen               
Rusty                        Cooley              
Ruth                         Bader               
Ruth                         Barcan              
Ruth                         Cohn                
Ruth                         Handler             
Ruth                         Westheimer          
Ruud                         Adrianus            
Ry                           Cooder              
Ryan                         Adams               
Ryan                         Giggs               
Ryan                         Gosling             
Ryan                         Griffiths           
Ryan                         Higa                
Ryan                         Hoyle               
Ryan                         Key                 
Ryan                         Martinie            
Ryan                         Mendez              
Ryan                         Miller              
Ryan                         Peake               
Ryan                         Ross                
Ryan                         Shupe               
Ryan                         Sinn                
Ryan                         Tedder              
Ryne                         Hart                
Ryo                          Asuka               
Ryo                          Kawasaki            
Ryo                          Owatari             
Ryoko                        Hakubi              
Ryuusaku                     Murasame            
S.                           J.                  
Saadia                       ben                 
Saadia                       Gaon                
Sabrina                      Bryan               
Sacha                        Baron-Cohen         
Sad                          Sack                
Sada                         Jacobson            
Saddam                       Hussein             
Saharon                      Shelah              
Sakito                                           
Sakura                       Kinomoto            
Salacious                    Crumb               
Salazar                      Slytherin           
Salima                       Pasha               
Sally                        Jessy               
Sally                        Ride                
Sally-Anne                   Perks               
Salma                        Hayek               
Salman                       Rushdie             
Salo                         Flohr               
Salomon                      Bochner             
Salomon                      Morel               
Salomone                     Rossi               
Salvador                     Dalí                
Salvador                     Luria               
Sam                          Aliano              
Sam                          Beam                
Sam                          Dash                
Sam                          Dreben              
Sam                          Farrar              
Sam                          Fuller              
Sam                          Glucksberg          
Sam                          Goldwyn             
Sam                          Jaffe               
Sam                          Katz                
Sam                          Katzman             
Sam                          Levine              
Sam                          Lynch               
Sam                          Mendes              
Sam                          Raimi               
Sam                          Rivers              
Sam                          Seder               
Sam                          Totman              
Sam                          Ulano               
Sam                          Waksal              
Sam                          Walton              
Sam                          Wannamaker          
Samer                        el                  
Sami                         Lopakka             
Sami                         Vänskä              
Sami                         Yaffa               
Sammy                        Cahn                
Sammy                        Davis               
Sammy                        Fain                
Samson                       Raphael             
Samuel                       Avital              
Samuel                       ben                 
Samuel                       Berger              
Samuel                       Blum                
Samuel                       Bronfman            
Samuel                       Byck                
Samuel                       Eilenberg           
Samuel                       Fuller              
Samuel                       Goldwyn             
Samuel                       Gompers             
Samuel                       Goudsmit            
Samuel                       H.                  
Samuel                       Hirsch              
Samuel                       Holdheim            
Samuel                       I                   
Samuel                       Irving              
Samuel                       J.                  
Samuel                       J.                  
Samuel                       Johnson             
Samuel                       Kolstein            
Samuel                       Lehrman             
Samuel                       Morse               
Samuel                       Reshevsky           
Samuel                       Sachs               
Samuel                       Usque               
Samurai                      Jack                
Samwise                      Gamgee              
Sander                       Gommans             
Sander                       Levin               
Sandra                       Bernhard            
Sandra                       Bullock             
Sandra                       Day                 
Sandro                       Baldi               
Sandy                        Berger              
Sandy                        Duncan              
Sandy                        Gennaro             
Sandy                        Koufax              
Sandy                        Lerner              
Sandy                        Levin               
Sandy                        Nelson              
Sandy                        Pearlman            
Sandy                        Weill               
Sandy                        Yagoda              
Sanford                      Berman              
Sanford                      J.                  
Sanford                      Meisner             
Santa                        Claus               
Santosh                      Sivan               
Sara                         DeCosta             
Sara                         Gilbert             
Sara                         Jane                
Sara                         Jessica             
Sara                         Paxton              
Sara                         Whalen              
Sarah                        Aaronsohn           
Sarah                        Bernhardt           
Sarah                        Bolger              
Sarah                        Connor              
Sarah                        Foner               
Sarah                        Gertrude            
Sarah                        Hughes              
Sarah                        Jessica             
Sarah                        Michelle            
Sarah                        Palin               
Sarah                        Silverman           
Sascha                       Knopf               
Sascha                       Paeth               
Sasha                        Cohen               
Satcher                      Robert              
Saul                         Alinsky             
Saul                         Bellow              
Saul                         Kripke              
Saul                         Lieberman           
Saul                         of                  
Saul                         Rubinek             
Saul                         Steinberg           
Saviely                      Tartakover          
Scabbers                                         
Scarlet                      Witch               
Scarlett                     Johansson           
Scott                        Amendola            
Scott                        Asheton             
Scott                        Caan                
Scott                        Cohen               
Scott                        Ford                
Scott                        Glenn               
Scott                        Gorham              
Scott                        Ian                 
Scott                        Kempner             
Scott                        Klopfenstein        
Scott                        Levy                
Scott                        Lucas               
Scott                        Owen                
Scott                        Reeder              
Scott                        Shields             
Scott                        Shriner             
Scott                        Simpson             
Scott                        Smith               
Scott                        Sorry               
Scott                        Storch              
Scott                        Thunes              
Scott                        Turow               
Scott                        Walker              
Scott                        Weinger             
Scott                        Wolf                
Scotty                       Moore               
Scratchy                                         
Seamus                       Finnigan            
Sean                         Christians          
Sean                         Connery             
Sean                         Flynn-Amir          
Sean                         Hayter              
Sean                         Kingston            
Sean                         Kinney              
Sean                         Lennon              
Sean                         Malone              
Sean                         Moore               
Sean                         O'Rourke            
Sean                         Paul                
Sean                         Penn                
Sean                         Watkins             
Sean                         Yseult              
Sebastian                    Deisler             
Sebastian                    Steinberg           
Sebastian                    Whittaker           
Sebastien                    Lefebvre            
Seizou                       Tachibana           
Selena                       Gomez               
Sellers                      Piers               
Selma                        Blair               
Selman                       Waksman             
Semyon                       Alapin              
Semyon                       Furman              
Senator                      Dianne              
Senda                        Berenson            
Senor                        Abravanel           
Serena                       Williams            
Serge                        Echigo              
Serge                        Gainsbourg          
Serge                        Prokofiev           
Serge                        Stavisky            
Sergei                       Einstein            
Sergei                       Parajanov           
Sergei                       Rachmaninoff        
Sergei                       Slonimsky           
Sergey                       Brin                
Sergio                       Assad               
Sergio                       Bellotti            
Sergio                       Di                  
Sergio                       Leone               
Sergio                       Vega                
Serj                         Tankian             
Seth                         Green               
Seth                         Justman             
Severina                     Vuckovic            
Seymore                      Butts               
Seymour                      Cassel              
Seymour                      Hersh               
Seymour                      I.                  
Seymour                      L.                  
Seymour                      Martin              
Seymour                      Papert              
Shaak                        Ti                  
Shabtai                      Tzvi                
Shae-Lynn                    Bourne              
Shafi                        Goldwasser          
Shah                         Rukh                
Shahi                        Ruppert             
Shalom                       Aleichem            
Shalom                       Harlow              
Shane                        Embury              
Shane                        Gallagher           
Shane                        Lee                 
Shanen                       Doherty             
Shania                       Twain               
Shanne                       Bradley             
Shannon                      Curfman             
Shannon                      Sharp               
Shannon                      Walker              
Shapiro                      Keats               
Shaquille                    O'Neal              
Share                        Pedersen            
Shari                        Lewis               
Sharlee                      d'Angelo            
Sharmell                     Sullivan            
Sharon                       Osbourne            
Sharon                       Stone               
Shaul                        Mofaz               
Shaun                        Cooper              
Shaun                        White               
Shavo                        Odadjian            
Shawn                        Dale                
Shawn                        Economaki           
Shawn                        Green               
Shawn                        Johnson             
Shawn                        Lane                
Shawn                        Levy                
Shawn                        McLaughlin          
Shawn                        Michaels            
Shawn                        Stern               
Shecky                       Greene              
She-Hulk                                         
Sheila                       Chipperfield        
Sheila                       E.                  
Sheila                       Taormina            
Shel                         Silverstein         
Sheldon                      Adelson             
Sheldon                      Glashow             
Sheldon                      Harnick             
Sheldon                      Lee                 
Sheldon                      Leonard             
Sheldon                      Reynolds            
Shell                        Silverstein         
Shelley                      Berkley             
Shelley                      Berman              
Shelley                      Morrison            
Shelley                      Winters             
Shelly                       Manne               
Shelton                      Benjamin            
Shemp                        Howard              
Sherrie                      Austin              
Sherrill                     Milnes              
Sherwin                      Wine                
Sherwood                     Schwartz            
Sheryl                       Crow                
Shia                         LaBeouf             
Shigure                      Sohma               
Shikibu-taifu                Yasumasa            
Shimon                       ben                 
Shimon                       Moore               
Shimon                       Peres               
Shinji                       Ikari               
Shiri                        Appleby             
Shirley                      MacLaine            
Shirley                      Polykoff            
Shirley                      Porter              
Shirley                      Povich              
Shirley                      Temple              
Shlomo                       Ben                 
Shlomo                       Carlebach           
Shmuel                       Howard              
Shmuel                       Yosef               
Shneur                       Zalman              
Sho                          Fukamachi           
Sholem                       Aleichem            
Sholem                       Asch                
Sholom                       Dovber              
Shraga                       Feivel              
Shrimp                       Howard              
Shulamit                     Ran                 
Shunsuke                     Nakamura            
Sick                         Puppies             
Sid                          Barret              
Sid                          Caesar              
Sid                          Einfeld             
Sid                          Gillman             
Sid                          James               
Sid                          Luckman             
Sid                          Tepper              
Sid                          Vicious             
Sideshow                     Bob                 
Sidney                       Altman              
Sidney                       Blumenthal          
Sidney                       Bradford            
Sidney                       Franklin            
Sidney                       Hillman             
Sidney                       Hook                
Sidney                       Kimmel              
